Order ID,Customer Name,Segment,Country,Region,Product Category,Product Name,Sales,Quantity,Discount,Profit,Order Date
ORD-1962,Patrick Mason,Corporate,United Kingdom,East,Furniture,Chair,1013.75,5,0.11,198.69,2023-05-04
ORD-1963,Ryan Sandoval,Corporate,France,Central,Office Supplies,Stapler,1580.14,8,0.11,275.55,2023-10-22
ORD-1964,Joseph Shannon,Corporate,Germany,East,Furniture,Sofa,549.43,4,0.02,151.3,2023-04-14
ORD-1965,Patrick Le,Corporate,France,East,Office Supplies,Binder,121.24,2,0.11,22.61,2023-01-12
ORD-1966,Mandy Ford,Corporate,Canada,Central,Office Supplies,Pen,423.98,5,0.18,35.81,2023-07-27
ORD-1967,Courtney Nunez,Home Office,Australia,Central,Furniture,Bookcase,1589.78,5,0.23,239.98,2023-04-26
ORD-1968,Justin Macdonald,Corporate,France,East,Office Supplies,Binder,663.44,7,0.22,67.98,2023-08-16
ORD-1969,Thomas Thomas,Consumer,France,South,Technology,Phone,2173.3,6,0.09,210.73,2023-03-20
ORD-1970,Ryan Wright,Home Office,Germany,West,Office Supplies,Stapler,213.84,9,0.04,57.4,2023-02-27
ORD-1971,Dr. Chris Boyd,Corporate,Australia,East,Office Supplies,Pen,628.96,6,0.13,149.79,2023-12-24
ORD-1972,Sydney Burns,Home Office,France,Central,Office Supplies,Paper,2842.78,10,0.28,251.37,2023-05-28
ORD-1973,James Reynolds,Corporate,France,South,Office Supplies,Binder,253.92,7,0.12,42.83,2023-12-23
ORD-1974,Jennifer White,Corporate,France,South,Technology,Printer,150.4,2,0.2,14.2,2023-11-24
ORD-1975,Angela Orozco,Home Office,France,South,Furniture,Table,125.1,4,0.29,15.13,2023-02-06
ORD-1976,Craig Hernandez,Consumer,United Kingdom,East,Office Supplies,Paper,1505.26,6,0.05,398.78,2023-09-27
ORD-1977,Danielle Stephenson,Corporate,Germany,West,Furniture,Table,1509.44,9,0.22,222.26,2023-07-28
ORD-1978,Tammy Fowler,Consumer,Canada,West,Office Supplies,Stapler,582.99,8,0.17,74.38,2023-03-12
ORD-1979,Mark Parker,Consumer,France,South,Office Supplies,Binder,431.2,1,0.13,110.45,2023-09-29
ORD-1980,Sharon Stone,Home Office,Canada,Central,Technology,Phone,1874.82,8,0.01,136.44,2023-03-23
ORD-1981,Mitchell Fisher,Home Office,Germany,Central,Technology,Printer,1651.22,7,0.24,154.85,2023-02-20
ORD-1982,Jordan Ramirez,Consumer,Canada,South,Office Supplies,Stapler,1025.13,3,0.03,230.31,2023-10-31
ORD-1983,Elizabeth Gonzales,Consumer,Canada,West,Office Supplies,Pen,549.18,2,0.22,57.29,2023-06-10
ORD-1984,Nicole Garcia,Corporate,Germany,East,Office Supplies,Paper,396.01,2,0.23,60.4,2023-03-24
ORD-1985,Rodney Mcpherson,Consumer,United Kingdom,West,Technology,Laptop,149.62,8,0.19,32.75,2023-08-31
ORD-1986,Christie Harvey,Corporate,Germany,Central,Technology,Phone,817.48,4,0.0,64.31,2023-10-24
ORD-1987,Benjamin Guzman,Consumer,United Kingdom,South,Office Supplies,Stapler,80.72,2,0.2,18.44,2023-09-08
ORD-1988,Robert Allen,Corporate,Canada,South,Office Supplies,Binder,1035.32,3,0.18,97.64,2023-02-20
ORD-1989,Billy Hunt,Consumer,France,South,Furniture,Chair,324.82,1,0.05,45.32,2023-02-24
ORD-1990,Pamela Richardson,Consumer,Australia,East,Technology,Monitor,2108.4,8,0.25,533.17,2023-05-01
ORD-1991,Megan Gonzales,Home Office,Australia,East,Office Supplies,Pen,285.44,8,0.0,69.39,2023-12-12
ORD-1992,Stephen Garcia,Consumer,Canada,Central,Furniture,Table,35.36,2,0.01,1.9,2023-09-12
ORD-1993,Michael Richmond,Consumer,Australia,East,Furniture,Chair,1083.37,3,0.01,192.98,2023-07-22
ORD-1994,Courtney Adams,Corporate,United Kingdom,West,Technology,Monitor,1594.03,9,0.13,172.32,2023-06-27
ORD-1995,Joseph Singh,Consumer,United Kingdom,Central,Furniture,Chair,2313.22,7,0.0,238.71,2023-02-21
ORD-1996,Jennifer Sullivan DVM,Consumer,United States,Central,Technology,Printer,39.98,1,0.07,5.01,2023-03-21
ORD-1997,Paul Carter,Home Office,Germany,East,Technology,Monitor,1967.71,5,0.18,581.17,2023-08-09
ORD-1998,Savannah Vargas,Home Office,Germany,West,Office Supplies,Binder,2348.3,6,0.2,157.05,2023-02-17
ORD-1999,Joe Robinson,Consumer,France,South,Office Supplies,Binder,1876.52,9,0.3,202.95,2023-11-21
ORD-2000,Martin Bean,Home Office,United States,Central,Furniture,Sofa,1229.66,4,0.02,176.62,2023-07-24
